867	688	843	206	211
912	642	296	996	290
571	209	744	470	937
52	186	622	256	84
641	481	942	853	80
58	917	941	373	437
292	508	374	984	62
915	295	70	685	532
417	649	346	732	587
180	261	929	697	565
858	992	703	193	529
578	979	895	431	777
370	548	648	830	810
635	557	170	425	885
586	413	974	722	236
6	586	656	317	305
592	135	465	139	954
357	568	962	342	176
22	492	269	81	764
120	548	420	361	116
337	665	727	571	472
886	624	797	405	23
353	511	53	862	652
941	114	848	382	957
562	483	998	876	110
96	200	171	649	221
907	638	904	546	213
623	357	762	207	267
825	608	712	977	797
372	436	336	261	884
337	118	534	836	176
173	630	957	120	145
257	861	254	541	571
354	49	807	623	899
792	899	343	903	444
395	363	849	610	517
552	476	932	851	605
856	277	314	665	52
414	637	29	921	395
887	965	873	890	812
448	641	21	523	200
897	490	60	939	173
924	453	650	713	674
18	640	597	526	626
184	598	467	228	513
757	7	770	499	884
376	506	771	509	992
365	663	787	941	854
390	49	526	863	289
983	777	391	661	558
88	171	991	655	999
607	425	872	848	520
325	265	766	605	678
808	877	384	395	175
144	953	875	157	761
468	924	914	915	56
202	583	947	979	865
583	154	853	584	838
991	209	553	78	764
656	218	954	859	622
385	895	69	272	467
347	289	409	830	861
420	476	619	278	196
80	945	304	170	252
38	795	372	596	395
859	499	883	67	275
82	21	111	562	432
967	662	787	402	574
862	761	73	92	873
306	986	856	40	718
935	13	318	381	358
776	894	280	501	463
82	321	882	304	856
987	837	466	73	948
116	474	213	66	328
619	88	127	26	272
879	899	470	529	527
761	540	546	446	970
969	848	175	183	247
380	303	700	892	425
881	417	483	87	541
252	774	320	910	699
843	837	44	232	486
195	232	692	753	26
768	106	114	198	542
617	200	62	13	117
775	15	121	100	347
572	574	440	600	109
872	870	786	386	547
558	204	339	939	78
806	831	365	563	840
776	168	29	138	776
306	349	402	272	469
785	659	322	409	452
354	480	440	734	376
618	818	7	683	187
469	268	221	161	451
168	281	620	606	75
976	257	954	938	948
351	460	47	245	195
190	533	782	9	955
167	411	289	100	928
908	714	340	92	867
494	901	42	298	110
267	901	461	546	163
997	630	292	725	237
879	135	241	803	373
868	643	961	725	825
705	444	260	511	819
459	380	817	606	630
760	247	898	20	841
500	301	947	886	989
382	409	154	211	125
511	603	256	302	604
556	809	321	843	800
190	826	159	848	585
577	227	515	679	542
526	964	403	599	390
34	644	76	386	758
440	34	710	589	772
712	697	319	869	179
552	140	168	251	434
556	886	675	942	143
688	268	836	959	210
196	403	228	229	188
721	694	49	818	245
883	277	90	880	9
253	275	913	267	164
902	342	314	561	615
447	158	280	992	476
219	868	823	269	141
163	194	567	190	760
613	255	344	351	583
991	66	732	409	235
314	864	79	816	869
305	293	634	912	664
648	497	190	420	758
625	194	832	382	155
496	46	651	782	765
180	249	491	361	653
952	691	562	285	84
240	431	419	19	379
785	112	85	391	338
97	660	958	747	367
231	515	988	112	390
912	636	943	274	704
831	421	999	282	744
627	992	181	853	383
718	19	264	719	906
451	393	214	338	737
14	359	447	246	303
156	588	431	512	661
63	61	149	850	818
820	160	687	14	14
171	431	634	695	593
47	797	192	27	930
606	244	36	337	87
263	264	539	199	656
714	103	793	593	669
89	264	347	56	249
412	665	247	326	611
703	340	48	973	932
565	7	846	484	528
251	533	512	882	68
850	156	980	32	862
42	292	888	21	859
834	525	980	323	379
828	312	350	521	501
421	972	293	849	805
383	88	549	640	118
680	837	187	526	103
725	291	930	463	79
745	271	28	519	471
610	996	264	363	833
19	681	626	873	323
501	248	55	294	796
96	15	232	772	131
778	392	429	558	889
930	942	66	386	478
663	376	600	387	190
939	484	645	846	865
176	66	706	56	785
942	856	509	755	589
536	294	679	494	837
825	76	466	192	930
813	137	44	296	413
400	873	182	222	156
413	321	793	556	540
467	326	915	883	465
33	794	89	584	883
341	635	409	756	447
466	936	289	1	103
391	124	480	998	876
892	639	644	960	453
691	601	687	793	541
929	394	110	566	643
384	27	304	314	462
178	990	108	174	25
186	32	708	102	877
463	822	273	501	755
849	525	184	310	621
599	893	464	268	950
548	389	324	365	61
687	131	271	950	275
380	980	989	324	106
51	23	130	695	778
287	427	940	118	533
813	38	120	927	927
389	976	205	556	251
14	237	660	940	7
801	487	447	795	318
613	530	799	851	394
816	139	237	237	26
177	738	891	320	675
645	426	858	483	806
518	723	784	300	152
480	582	92	319	386
484	908	516	743	222
806	847	808	456	624
822	747	251	40	717
255	788	167	617	253
135	762	855	460	69
853	669	642	799	342
528	863	390	312	330
186	988	694	732	729
870	940	254	960	532
235	912	214	17	10
113	23	799	9	315
532	604	974	388	200
549	436	446	712	821
628	557	375	640	802
690	495	312	830	684
967	851	664	465	999
775	83	430	889	688
218	17	403	397	732
517	565	785	833	514
213	105	963	555	22
757	494	580	706	883
636	275	455	840	145
618	196	949	839	747
433	90	112	567	346
722	458	719	235	447
216	454	253	523	247
686	189	141	31	872
707	792	312	994	279
91	405	7	993	552
465	260	576	952	727
18	786	409	614	52
292	220	597	195	17
458	289	502	631	713
668	655	407	954	663
49	820	32	262	264
707	56	606	392	62
211	249	181	174	774
796	97	388	565	812
487	901	47	0	372
253	86	922	932	215
321	596	296	919	778
920	800	960	66	606
807	923	690	965	923
716	173	127	757	84
410	116	743	758	301
495	134	373	545	58
928	456	826	550	556
129	605	407	619	845
629	653	168	466	21
372	386	268	2	133
849	417	401	357	763
660	470	790	894	290
993	848	223	618	656
93	250	480	552	187
191	781	507	316	608
613	401	571	32	971
862	744	128	158	292
570	388	856	884	831
133	549	737	145	652
543	67	116	303	417
400	355	797	944	833
374	390	225	786	329
34	98	517	904	805
856	214	679	871	451
18	294	154	388	291
802	634	254	857	13
8	461	762	964	554
556	602	677	732	576
214	543	749	794	827
344	978	58	966	47
325	233	845	735	333
250	285	21	999	423
199	887	869	557	72
249	100	969	971	192
358	598	891	615	62
909	26	660	977	525
920	222	550	46	412
324	52	252	111	670
962	748	752	918	435
31	304	406	345	428
784	201	22	24	239
40	917	68	485	723
668	777	940	214	755
539	356	624	54	139
601	713	376	170	127
797	772	262	481	330
880	731	75	591	206
694	904	131	375	788
530	103	281	645	260
562	381	377	136	251
188	254	648	631	577
387	237	256	986	739
378	609	464	8	409
467	895	107	82	715
217	471	440	852	969
655	663	672	945	27
45	177	259	164	172
549	324	991	187	354
52	916	309	17	538
959	853	465	371	757
577	594	576	831	888
386	353	70	683	543
468	437	991	472	436
710	347	531	747	190
969	681	37	291	424
341	689	390	416	51
14	823	581	398	821
227	521	512	327	140
913	468	672	21	389
515	74	296	292	548
498	812	392	460	327
760	563	714	404	573
654	866	95	358	425
607	236	377	216	555
776	88	864	124	844
706	253	794	643	291
52	643	0	744	860
951	390	540	189	959
867	892	417	69	203
123	406	475	361	762
752	973	709	748	609
960	583	579	896	40
895	542	757	993	594
259	985	361	209	960
264	118	495	398	91
591	817	685	791	520
902	336	131	22	225
565	794	604	749	80
772	212	790	723	379
673	506	722	437	534
225	262	773	429	828
730	307	295	705	497
833	738	4	690	538
223	730	626	583	430
110	72	524	626	500
894	690	86	208	649
570	283	152	869	45
126	758	840	788	747
684	351	602	965	716
12	620	665	370	631
68	481	920	892	110
64	762	933	822	675
570	670	978	289	648
599	910	624	783	256
809	130	656	569	607
302	819	946	745	778
904	619	646	208	211
66	614	470	863	347
547	885	759	618	968
451	946	519	424	347
251	496	459	715	842
91	811	728	487	301
543	843	683	90	905
36	641	507	254	972
29	91	584	586	603
840	243	207	597	109
654	540	727	491	80
71	750	37	368	475
246	968	80	285	645
51	875	701	411	972
741	461	408	203	987
770	818	622	271	385
699	58	368	506	342
686	245	187	798	681
356	144	599	547	470
958	747	978	573	999
541	571	902	35	266
920	802	882	655	667
730	638	902	417	423
8	709	958	658	281
99	146	270	521	447
180	786	118	829	478
936	646	931	259	480
136	908	832	549	372
216	580	478	690	733
919	544	530	185	795
536	617	264	591	316
453	540	88	667	420
475	297	645	525	93
517	471	533	176	841
832	994	663	443	616
774	743	314	993	14
105	236	882	279	761
224	509	377	459	909
715	939	926	701	405
464	593	433	308	933
395	591	862	529	29
891	68	511	504	443
40	954	743	857	973
742	437	375	27	254
329	871	127	590	897
201	934	252	152	726
288	311	146	653	696
60	598	105	881	375
745	127	80	591	369
755	971	86	29	769
642	266	806	5	656
195	693	550	956	813
747	540	496	185	768
195	396	501	15	783
338	409	900	350	570
144	836	8	110	751
663	897	904	37	725
289	398	506	461	800
318	785	69	501	996
109	60	554	197	996
734	971	450	975	494
198	847	214	151	40
10	150	392	362	376
417	880	600	317	270
537	666	396	418	567
136	330	630	330	293
288	530	453	377	63
439	402	685	887	795
397	217	618	863	786
129	826	756	781	467
263	682	185	867	483
81	38	142	934	959
261	383	194	761	948
292	954	99	150	259
652	889	931	520	6
244	200	686	959	804
661	637	743	169	226
492	612	40	60	199
912	886	645	211	172
474	767	302	677	451
360	27	178	802	344
289	126	653	402	387
599	993	468	633	194
231	172	142	83	411
351	977	895	645	289
762	235	833	67	76
977	575	527	683	693
259	517	279	724	423
234	255	452	754	798
828	769	111	890	322
146	164	333	305	881
822	522	970	384	771
57	224	852	102	985
630	635	551	715	458
758	487	485	157	131
825	138	344	437	535
422	270	795	535	225
958	527	826	404	847
214	688	604	72	845
144	898	640	233	160
672	627	525	201	62
664	102	123	836	247
806	193	191	444	278
328	139	815	231	349
667	907	40	128	767
510	516	419	460	727
990	554	293	449	571
434	390	299	572	404
237	936	777	433	977
353	643	296	835	355
70	848	481	694	139
781	228	309	371	32
838	97	397	191	542
390	124	988	399	299
868	773	699	445	587
745	906	414	768	423
493	182	476	4	427
719	156	251	595	343
213	388	739	794	808
986	895	245	326	412
660	974	827	565	568
884	247	525	912	552
232	868	315	109	230
56	678	360	36	986
334	584	370	475	518
676	761	693	974	458
166	175	733	179	848
689	593	278	686	641
716	412	464	396	3
516	276	634	927	250
426	976	509	889	24
557	146	904	402	248
337	988	762	70	915
622	882	45	249	870
549	880	971	181	167
743	166	691	231	281
595	240	725	53	995
257	388	29	435	742
157	720	999	266	699
226	835	578	357	364
859	274	637	616	354
75	964	287	80	731
208	469	287	312	817
194	688	725	601	297
709	230	266	227	767
574	232	116	554	675
563	142	132	679	785
189	908	960	144	519
203	541	489	194	861
992	360	411	885	619
705	203	337	175	500
618	734	383	673	926
944	184	643	449	585
549	612	208	268	886
948	57	552	108	762
529	746	595	949	494
605	747	944	81	315
370	520	27	508	146
242	286	297	330	750
298	946	631	239	295
807	254	638	569	428
600	847	804	528	890
765	559	29	360	957
24	145	705	839	760
870	207	864	507	833
941	789	707	668	390
848	907	692	59	584
18	159	657	434	887
104	415	391	314	585
599	367	817	312	696
331	639	921	512	491
467	357	941	757	784
265	600	919	558	810
759	621	210	119	694
294	706	298	723	876
90	641	17	236	138
983	580	263	311	563
478	412	562	474	277
397	356	618	591	448
757	408	232	426	850
91	539	360	470	143
993	599	924	846	346
331	796	42	343	624
226	825	321	912	24
823	878	747	514	62
348	777	901	6	852
535	741	796	326	944
935	103	716	221	193
879	746	213	882	407
265	281	463	1	977
894	817	911	940	557
933	524	270	402	173
27	585	687	950	260
471	980	878	696	817
241	932	363	792	948
366	105	231	37	78
258	276	894	176	190
948	475	603	914	732
173	620	226	969	606
101	241	657	874	443
593	74	797	169	116
736	915	780	521	516
930	617	622	263	622
166	537	119	457	849
723	804	871	442	893
228	85	714	840	744
816	8	865	136	29
477	132	980	823	16
59	861	268	706	222
581	739	865	861	581
385	179	170	612	929
772	748	713	7	885
884	214	179	365	111
715	949	251	590	196
155	955	628	623	95
811	234	948	554	126
325	40	72	964	942
851	202	967	956	553
550	905	578	236	729
222	649	621	161	836
324	339	306	457	18
485	402	547	614	279
185	818	843	594	205
648	388	270	792	358
837	636	407	916	184
262	190	679	397	268
229	198	887	725	337
438	698	600	273	818
920	643	801	109	807
376	268	955	966	502
424	273	830	15	388
182	841	134	164	673
568	935	122	245	642
455	622	839	928	453
572	139	517	163	931
425	126	249	980	916
33	291	148	403	496
435	470	472	556	749
852	946	261	49	247
55	957	978	967	723
825	851	99	626	678
813	559	175	483	353
221	429	333	740	356
402	892	884	460	990
284	620	902	7	740
341	361	269	442	761
745	943	256	794	31
627	301	465	777	99
546	114	486	349	131
234	806	834	795	385
401	544	566	315	353
771	739	804	226	209
393	684	789	760	575
494	327	712	809	746
930	100	814	459	346
859	682	467	695	667
330	21	938	434	223
746	85	165	833	130
488	296	92	306	665
257	889	687	524	150
462	945	562	118	781
935	457	404	238	376
66	137	389	25	738
534	909	490	286	963
635	967	768	448	992
566	701	960	196	545
270	50	193	833	582
130	577	558	536	84
453	629	348	675	109
901	983	625	783	57
42	423	323	496	263
355	831	735	240	900
821	672	674	751	86
580	671	647	426	703
212	994	691	667	503
36	706	472	890	696
480	874	685	19	730
369	382	205	634	351
472	406	461	180	2
178	958	694	542	645
499	373	901	302	635
174	493	131	757	596
915	410	500	188	865
899	716	877	528	883
287	654	727	915	789
591	661	198	572	596
915	430	270	589	781
37	485	469	34	351
713	540	586	305	139
232	538	225	718	290
20	668	860	936	869
466	795	80	542	997
257	844	978	520	467
917	867	497	523	296
719	427	603	647	137
382	563	464	168	989
296	761	601	999	780
55	481	294	987	159
365	732	669	432	395
373	808	542	452	73
597	623	280	147	765
1	10	194	294	826
122	664	398	445	254
160	387	552	958	276
873	936	159	438	531
712	925	961	249	384
603	627	259	34	132
211	223	858	365	225
409	770	765	537	61
659	496	259	724	584
74	742	53	917	49
956	806	715	84	86
372	417	143	305	584
667	704	167	471	733
993	851	576	643	602
603	461	952	181	854
186	389	880	206	792
492	855	967	904	263
160	601	105	933	641
484	602	368	307	782
351	394	57	14	51
139	421	647	267	127
507	200	88	671	363
766	127	800	257	982
891	708	67	879	825
438	108	454	437	716
766	869	62	942	741
932	703	607	536	987
868	413	359	95	530
949	44	402	619	969
743	356	901	879	13
266	138	79	740	886
485	151	782	86	264
226	955	487	338	592
177	675	419	241	249
966	524	882	389	617
789	335	634	928	481
910	862	905	313	587
402	802	109	830	178
524	599	677	932	566
405	29	974	264	629
576	755	870	756	784
214	757	807	668	772
885	561	81	963	261
595	223	337	188	312
23	834	904	394	616
435	635	446	822	937
871	958	742	292	371
68	646	676	313	248
620	76	510	195	608
723	377	132	278	406
369	143	551	263	22
61	496	579	240	63
129	330	67	829	321
88	785	42	799	429
969	587	350	278	853
297	281	398	290	418
914	383	722	683	469
460	227	463	190	666
694	180	98	231	357
562	10	92	242	379
872	659	507	552	717
132	831	729	28	238
752	15	693	509	16
875	854	999	328	321
289	800	172	369	387
317	546	712	547	997
573	212	464	548	559
995	649	212	908	961
382	421	623	936	739
996	294	948	41	716
115	224	979	630	262
597	586	749	410	54
436	962	294	34	697
698	840	634	650	381
110	494	54	481	239
595	805	514	116	373
645	84	950	102	844
185	282	124	952	392
190	52	139	182	903
382	276	276	842	860
757	886	672	263	376
199	36	215	705	418
718	580	160	673	148
834	632	180	952	604
254	721	515	100	385
96	668	200	804	441
559	692	225	285	971
628	612	603	938	710
408	760	887	836	672
636	813	566	555	505
861	950	426	374	903
301	555	938	525	197
224	382	11	670	464
637	392	513	226	418
946	741	453	92	617
84	430	452	268	947
169	178	319	682	226
842	564	557	953	65
426	788	183	311	186
629	580	950	72	156
915	707	190	686	920
688	342	562	702	211
585	515	372	695	790
625	856	959	388	216
458	204	713	582	458
642	844	24	641	405
394	635	12	295	774
518	47	960	810	703
869	861	611	639	945
591	597	554	215	37
549	629	907	976	554
687	234	947	428	124
791	707	522	125	401
206	749	337	540	196
91	80	675	383	611
633	539	695	664	841
728	367	214	740	554
35	955	433	469	466
915	631	680	826	109
91	751	207	753	129
364	362	785	713	229
623	720	335	123	455
676	673	675	759	352
93	396	531	319	771
4	830	599	882	507
153	247	712	684	841
748	783	978	745	131
427	572	435	72	731
338	811	585	897	817
629	103	267	504	994
690	337	322	960	329
371	784	756	807	744
673	436	449	258	129
411	824	267	781	918
292	264	988	526	4
434	689	191	32	416
110	165	17	99	786
91	396	887	253	217
533	555	958	351	986
685	348	849	490	634
589	752	187	992	240
977	372	119	113	397
179	329	416	603	307
252	625	716	142	28
46	387	546	575	334
698	111	650	708	354
814	566	419	347	573
806	106	868	696	99
560	912	863	387	541
213	178	885	87	433
511	648	680	250	558
970	430	965	172	546
351	560	731	9	444
107	108	742	736	537
51	557	686	164	547
794	757	766	634	550
62	128	691	185	686
542	377	524	286	617
836	256	710	163	574
341	642	974	880	166
667	841	113	697	576
19	962	101	473	499
330	363	633	128	641
111	632	850	944	307
307	683	124	827	512
79	432	246	683	595
524	146	276	390	647
590	147	373	876	891
916	706	454	209	188
961	906	328	639	451
686	376	766	353	805
418	344	532	898	152
1	136	747	480	68
365	256	614	481	82
23	639	334	258	470
737	78	54	634	907
427	327	402	457	578
774	249	687	420	290
324	874	852	599	30
603	851	893	927	262
343	414	879	781	3
124	107	153	809	557
906	595	970	690	804
734	409	488	57	762
364	402	924	541	340
516	272	755	204	335
811	35	358	772	616
240	282	717	688	904
375	905	605	781	925
490	31	766	484	648
427	97	648	10	960
950	158	816	991	928
380	108	145	174	214
97	537	790	752	880
375	745	206	56	653
790	762	553	533	302
851	733	934	522	30
695	286	445	834	233
287	415	790	479	182
904	239	856	893	127
292	659	13	833	540
284	357	816	116	580
786	63	717	433	593
664	140	430	805	932
579	182	87	635	382
811	978	59	63	820
305	96	127	316	0
661	86	845	628	837
583	623	524	788	725
298	504	43	177	357
332	83	694	226	959
945	9	537	837	541
358	492	647	338	891
176	709	991	517	729
881	625	691	315	778
178	211	34	603	331
636	435	263	926	146
403	708	194	265	532
954	811	937	926	522
218	387	146	494	670
42	193	41	127	349
152	59	195	565	614
571	811	952	784	394
812	317	587	347	470
389	225	690	238	868
797	72	811	708	946
447	281	48	344	132
962	202	364	595	91
862	416	951	153	570
415	61	15	494	932
684	830	149	513	998
903	320	818	823	262
847	997	881	709	380
987	167	108	624	608
209	463	509	327	493
991	85	347	889	743
692	880	926	47	203
420	373	819	285	844
61	155	80	175	132
518	3	234	680	352
410	249	965	967	610
764	637	264	756	458
61	470	572	319	619
79	488	625	901	222
790	527	413	234	414
164	828	379	781	401
48	156	350	852	947
749	208	583	685	596
658	533	352	642	848
485	753	555	44	576
385	992	940	413	147
876	183	387	393	483
974	308	633	862	308
535	73	457	273	434
714	848	283	840	172
258	630	487	111	195
843	193	350	706	22
277	633	920	955	170
410	914	674	56	940
590	946	240	404	402
22	329	56	219	978
301	550	668	815	539
958	611	560	383	575
54	743	709	988	359
162	878	360	95	250
932	800	80	464	619
288	465	309	413	744
331	849	719	806	680
842	1	373	707	811
945	944	139	104	935
263	568	885	692	105
443	605	953	727	787
949	59	561	458	39
799	531	96	688	361
536	193	861	900	969
19	634	388	161	669
891	779	836	248	772
643	81	251	259	537
347	685	478	422	979
773	155	521	169	950
43	425	257	943	685
203	35	193	756	847
184	854	901	280	885
887	411	370	564	353
404	456	362	627	566
596	755	654	114	753
761	756	47	248	721
864	970	448	796	748
637	222	972	177	593
930	876	715	250	530
147	344	927	243	865
294	308	979	202	703
309	939	774	231	108
240	682	420	692	404
658	511	393	36	620
113	850	738	121	993
877	425	852	891	441
878	585	160	320	893
340	562	656	654	522
764	652	525	531	192
540	115	237	668	208
689	709	642	499	219
493	600	897	857	110
673	39	493	235	47
358	613	529	180	105
765	597	860	506	468
599	853	659	985	713
506	301	638	826	291
283	571	238	629	216
965	238	241	349	458
799	34	876	651	879
319	769	86	23	76
164	9	673	505	2
117	564	489	811	878
54	299	291	460	109
375	280	605	369	194
997	176	95	417	861
571	839	985	357	353
131	811	603	215	619
181	474	237	270	210
718	331	829	764	362
742	309	163	359	232
176	628	280	323	393
194	22	785	183	997
377	493	200	709	816
454	421	983	95	794
329	972	915	521	370
170	376	914	715	689
412	518	875	132	736
842	38	641	839	739
625	924	839	868	382
501	740	399	475	431
176	801	841	457	274
770	838	236	10	250
104	918	405	912	178
618	130	754	947	691
812	76	984	51	603
659	445	835	428	249
517	737	381	305	638
787	937	549	297	994
254	490	369	309	874
803	556	138	560	370
886	0	811	23	531
982	331	347	158	354
804	22	872	579	779
413	904	214	292	216
821	335	314	594	551
216	998	525	360	256
81	178	121	468	580
122	507	288	191	612
163	826	722	844	470
531	202	903	739	25
660	645	843	650	0
419	912	493	690	663
569	420	853	365	894
217	212	618	973	44
51	753	821	256	193
433	668	611	118	36
654	498	735	168	877
852	706	872	277	788
723	255	513	18	150
424	931	534	402	521
636	82	576	528	563
641	32	240	134	854
467	557	193	915	424
791	208	977	253	968
535	814	602	390	188
703	76	157	464	904
375	236	490	522	840
336	32	484	744	960
234	298	884	223	12
534	537	345	633	52
309	172	40	989	449
618	514	213	636	619
362	677	820	75	874
102	760	837	483	651
595	362	267	284	829
644	155	148	586	230
276	327	273	849	450
278	80	298	180	840
91	732	189	303	57
456	327	625	689	967
221	522	129	68	509
946	306	97	722	259
763	785	660	479	759
279	392	775	868	895
699	960	984	763	396
907	988	139	783	979
485	865	345	344	776
256	55	118	918	533
796	823	886	952	418
477	588	258	426	461
663	193	454	337	40
407	841	520	613	841
538	257	368	165	362
64	988	166	758	608
289	765	451	190	276
615	487	162	404	723
364	559	925	571	300
839	374	445	382	584
577	946	53	899	82
720	15	224	706	920
482	44	600	965	553
394	39	874	204	217
291	917	719	216	190
975	58	636	417	894
809	610	362	757	571
135	78	562	382	186
774	713	679	894	950
901	693	67	4	411
202	148	604	491	981
25	387	844	961	788
254	478	181	999	850
295	592	749	88	568
998	418	549	371	510
919	898	487	310	219
652	233	434	727	934
374	762	260	218	789
620	243	937	274	222
825	298	428	787	478
653	534	956	782	97
533	671	853	888	104
498	463	119	292	769
897	593	290	468	230
160	553	322	511	769
473	727	304	994	812
239	323	629	379	783
613	125	73	377	429
247	264	689	716	974
864	565	946	40	597
594	371	191	975	635
674	358	322	222	310
537	806	542	582	119
378	914	46	524	130
848	696	214	890	378
168	511	965	131	775
511	876	902	222	148
906	272	9	788	242
390	936	628	323	627
209	61	93	635	95
863	667	553	783	716
260	786	783	678	729
708	796	833	226	12
68	346	92	242	675
418	264	530	63	212
319	378	293	684	122
315	577	602	662	319
619	273	104	271	824
122	33	647	404	990
348	691	777	180	830
465	15	716	821	940
267	483	607	307	775
637	388	114	461	81
304	292	518	407	526
17	417	424	176	689
790	341	506	293	149
952	975	354	291	36
978	445	870	350	799
798	974	422	38	858
513	137	501	897	322
678	909	344	168	89
719	141	586	468	240
310	580	565	657	343
800	329	89	813	742
996	461	42	223	878
693	418	913	216	874
738	524	50	436	393
793	500	25	162	119
173	402	501	127	16
594	562	467	147	658
605	105	728	358	946
54	764	715	283	150
907	961	414	7	977
910	712	269	971	260
865	798	263	793	996
235	630	904	258	761
722	258	110	719	664
101	661	698	93	836
214	733	983	697	489
813	400	110	384	725
195	718	526	452	263
663	603	9	214	675
873	467	420	383	951
202	467	31	662	748
298	97	321	510	136
280	549	333	913	490
369	758	519	269	774
458	871	349	895	28
315	244	560	282	612
510	85	926	488	895
816	790	179	358	572
958	296	812	28	953
494	667	316	855	50
717	824	745	766	285
830	961	880	564	545
432	457	16	681	967
933	117	796	670	486
130	689	354	478	174
749	209	864	949	12
790	919	813	643	563
245	403	291	619	941
234	344	68	785	555
856	716	455	659	564
576	186	68	249	405
211	98	849	216	506
914	946	234	492	370
574	387	726	353	883
385	180	819	132	164
657	288	231	763	178
975	118	684	633	687
634	180	889	346	521
567	206	806	512	872
249	191	879	95	910
327	192	824	983	769
840	817	758	53	897
312	262	963	199	904
568	200	462	189	211
862	263	842	47	404
376	53	763	793	840
564	216	513	346	710
896	181	261	470	470
497	792	222	5	550
70	853	920	692	220
213	473	789	958	721
855	576	847	738	766
49	351	183	548	540
999	285	289	971	979
585	493	37	109	729
83	909	517	541	975
329	355	901	982	7
828	827	612	547	910
744	467	478	539	761
863	491	583	697	394
237	77	172	750	392
521	824	68	443	130
114	271	660	319	476
643	433	207	495	479
95	734	819	351	996
235	566	930	2	80
218	716	120	373	301
518	691	519	929	137
915	400	393	156	465
506	962	103	732	527
264	988	630	491	448
59	351	536	995	176
372	372	169	392	695
561	47	443	607	558
790	771	5	908	634
610	621	390	338	394
728	679	784	34	648
159	555	690	907	341
979	509	403	930	134
652	366	808	878	106
353	814	313	345	946
343	377	12	450	636
661	433	581	507	901
223	805	169	403	692
866	463	461	906	313
719	920	377	996	763
518	994	40	477	342
585	6	259	365	446
691	154	980	197	78
414	746	60	550	720
893	407	205	375	866
172	504	413	100	681
543	236	823	961	41
103	985	770	649	452
417	211	195	893	843
147	926	913	622	776
662	180	132	184	358
67	828	76	613	544
34	429	994	446	697
950	169	761	862	313
258	229	691	703	716
309	671	640	781	2
584	607	779	973	964
376	575	111	51	301
72	776	769	542	311
93	870	653	185	961
650	967	196	743	798
252	498	292	939	597
931	718	655	341	88
357	737	921	928	490
319	209	578	787	730
591	8	421	984	849
966	315	472	382	964
685	396	876	673	869
853	668	589	639	862
633	512	51	492	914
801	550	887	901	267
807	918	468	245	94
367	945	62	878	986
651	258	617	350	288
864	759	491	170	159
401	86	353	745	506
474	542	654	380	103
988	338	639	702	939
626	210	573	816	371
760	344	900	238	799
627	263	755	44	871
829	517	102	677	327
407	223	800	716	8
981	730	664	195	792
828	173	626	672	14
128	38	252	343	248
657	866	431	293	836
172	712	163	922	78
821	974	951	566	729
150	801	995	63	884
997	324	138	715	901
43	733	13	784	177
546	819	25	30	696
885	264	653	939	890
739	4	637	52	538
742	686	890	903	609
878	811	643	366	457
161	135	172	36	718
726	621	887	808	555
499	551	13	816	909
358	68	522	351	284
945	672	751	854	187
743	563	488	308	748
667	648	518	64	973
645	492	751	222	485
445	800	519	663	744
314	493	482	51	267
808	949	368	522	327
316	411	849	644	421
493	352	883	435	895
648	201	953	180	416
788	94	816	671	843
800	984	828	861	654
432	198	145	210	621
610	515	614	455	160
358	304	670	731	973
514	809	818	142	708
441	448	108	222	192
977	316	678	52	845
542	207	916	357	70
744	261	831	722	6
716	96	23	24	545
825	734	521	315	392
173	343	743	650	69
10	307	256	421	248
335	201	660	680	887
113	789	876	458	732
528	301	155	734	283
499	99	220	429	978
696	274	254	145	841
405	441	1	363	892
51	261	58	420	291
677	634	609	703	492
261	779	910	419	933
994	335	635	821	920
281	38	623	246	658
153	796	232	92	577
16	841	813	628	235
617	127	486	235	969
384	375	221	350	112
769	623	195	371	93
961	459	350	385	941
684	932	353	988	588
844	647	285	917	89
579	87	7	79	748
272	61	399	165	663
73	778	207	384	626
236	577	177	713	498
818	544	199	86	795
285	68	174	432	265
541	529	631	614	48
588	203	545	515	622
920	999	989	592	510
780	276	335	60	720
916	319	751	854	685
156	292	850	537	537
752	477	348	180	954
305	448	990	278	784
655	892	152	327	296
975	98	836	676	629
139	980	385	556	184
203	97	411	581	164
953	693	627	437	1
611	865	107	807	214
695	172	224	485	412
141	40	563	650	320
602	859	403	450	626
550	422	771	752	363
534	42	238	962	419
440	398	804	771	743
979	176	164	62	952
374	336	835	43	555
266	674	186	674	567
72	143	487	906	732
332	402	999	889	547
819	698	591	976	23
433	888	420	0	97
145	120	663	328	275
413	285	952	568	335
496	90	132	970	115
884	130	715	623	749
175	996	19	750	378
780	222	838	704	318
136	729	587	834	480
586	760	99	309	952
422	929	936	361	249
949	886	184	26	905
734	997	484	69	412
64	595	153	414	369
777	797	310	931	886
441	119	709	208	457
826	738	478	515	792
310	805	987	504	397
692	94	622	564	810
401	283	144	859	783
461	195	625	155	772
207	985	517	907	402
558	827	395	450	53
149	404	254	530	268
155	684	706	528	340
629	709	481	874	367
368	82	538	457	117
784	569	521	727	513
568	522	451	766	149
551	670	601	778	817
693	226	662	298	899
825	781	903	881	122
319	24	630	569	883
142	132	875	620	347
23	726	796	30	20
876	290	673	631	129
492	627	996	124	934
27	803	190	135	886
507	678	977	706	631
584	742	836	40	697
316	256	509	312	281
931	342	920	486	701
